"contact","CIN","current_index","difference","total","month","year"
"Christine Hunter","12347002",7485,346,173,4,2021
"Christine Hunter","12347002",7139,600,300,3,2021
"Christine Hunter","12347002",6539,588,294,2,2021
"Christine Hunter","12347002",5951,329,164.5,1,2021
"Christine Hunter","12347002",5622,486,243,12,2020
"Christine Hunter","12347002",5136,460,230,11,2020
"Christine Hunter","12347002",4676,515,257.5,10,2020
"Christine Hunter","12347002",4161,596,298,9,2020
"Christine Hunter","12347002",3565,369,184.5,8,2020
"Christine Hunter","12347002",3196,529,264.5,7,2020
"Christine Hunter","12347002",2667,387,193.5,6,2020
"Christine Hunter","12347002",2280,437,218.5,5,2020
"Christine Hunter","12347002",1843,571,285.5,4,2020
"Christine Hunter","12347002",1272,448,224,3,2020
"Christine Hunter","12347002",824,524,262,2,2020
"Christine Hunter","12347002",300,300,150,1,2020
"Christine French","12347001",30680,550,275,8,2025
"Christine French","12347001",30130,332,166,7,2025
"Christine French","12347001",29798,514,257,6,2025
"Christine French","12347001",29284,305,152.5,5,2025
"Christine French","12347001",28979,543,271.5,4,2025
"Christine French","12347001",28436,492,246,3,2025
"Christine French","12347001",27944,482,241,2,2025
"Christine French","12347001",27462,348,174,1,2025
"Christine French","12347001",27114,557,278.5,12,2024
"Christine French","12347001",26557,368,184,11,2024
"Christine French","12347001",26189,590,295,10,2024
"Christine French","12347001",25599,388,194,9,2024
"Christine French","12347001",25211,586,293,8,2024
"Christine French","12347001",24625,475,237.5,7,2024
"Christine French","12347001",24150,407,203.5,6,2024
"Christine French","12347001",23743,396,198,5,2024
"Christine French","12347001",23347,420,210,4,2024
"Christine French","12347001",22927,343,171.5,3,2024
"Christine French","12347001",22584,411,205.5,2,2024
"Christine French","12347001",22173,487,243.5,1,2024
"Christine French","12347001",21686,425,212.5,12,2023
"Christine French","12347001",21261,532,266,11,2023
"Christine French","12347001",20729,561,280.5,10,2023
"Christine French","12347001",20168,303,151.5,9,2023
"Christine French","12347001",19865,337,168.5,8,2023
"Christine French","12347001",19528,371,185.5,7,2023
"Christine French","12347001",19157,329,164.5,6,2023
"Christine French","12347001",18828,423,211.5,5,2023
"Christine French","12347001",18405,573,286.5,4,2023
"Christine French","12347001",17832,315,157.5,3,2023
"Christine French","12347001",17517,590,295,2,2023
"Christine French","12347001",16927,566,283,1,2023
"Christine French","12347001",16361,546,273,12,2022
"Christine French","12347001",15815,555,277.5,11,2022
"Christine French","12347001",15260,475,237.5,10,2022
"Christine French","12347001",14785,480,240,9,2022
"Christine French","12347001",14305,325,162.5,8,2022
"Christine French","12347001",13980,546,273,7,2022
"Christine French","12347001",13434,569,284.5,6,2022
"Christine French","12347001",12865,494,247,5,2022
"Christine French","12347001",12371,570,285,4,2022
"Christine French","12347001",11801,559,279.5,3,2022
"Christine French","12347001",11242,396,198,2,2022
"Christine French","12347001",10846,476,238,1,2022
"Christine French","12347001",10370,517,258.5,12,2021
"Christine French","12347001",9853,338,169,11,2021
"Christine French","12347001",9515,481,240.5,10,2021
"Christine French","12347001",9034,330,165,9,2021
"Christine French","12347001",8704,334,167,8,2021
"Christine French","12347001",8370,537,268.5,7,2021
"Christine French","12347001",7833,380,190,6,2021
"Christine French","12347001",7453,368,184,5,2021
"Christine French","12347001",7085,589,294.5,4,2021
"Christine French","12347001",6496,366,183,3,2021
"Christine French","12347001",6130,307,153.5,2,2021
"Christine French","12347001",5823,508,254,1,2021
"Christine French","12347001",5315,511,255.5,12,2020
"Christine French","12347001",4804,361,180.5,11,2020
"Christine French","12347001",4443,598,299,10,2020
"Christine French","12347001",3845,443,221.5,9,2020
"Christine French","12347001",3402,310,155,8,2020
"Christine French","12347001",3092,307,153.5,7,2020
"Christine French","12347001",2785,489,244.5,6,2020
"Christine French","12347001",2296,335,167.5,5,2020
"Christine French","12347001",1961,574,287,4,2020
"Christine French","12347001",1387,596,298,3,2020
"Christine French","12347001",791,491,245.5,2,2020
"Christine French","12347001",300,300,150,1,2020
"Christina Singh DDS","12347000",31185,337,168.5,8,2025
"Christina Singh DDS","12347000",30848,525,262.5,7,2025
"Christina Singh DDS","12347000",30323,528,264,6,2025
"Christina Singh DDS","12347000",29795,495,247.5,5,2025
"Christina Singh DDS","12347000",29300,587,293.5,4,2025
"Christina Singh DDS","12347000",28713,327,163.5,3,2025
"Christina Singh DDS","12347000",28386,325,162.5,2,2025
"Christina Singh DDS","12347000",28061,501,250.5,1,2025
"Christina Singh DDS","12347000",27560,487,243.5,12,2024
"Christina Singh DDS","12347000",27073,527,263.5,11,2024
"Christina Singh DDS","12347000",26546,453,226.5,10,2024
"Christina Singh DDS","12347000",26093,538,269,9,2024
"Christina Singh DDS","12347000",25555,365,182.5,8,2024
"Christina Singh DDS","12347000",25190,572,286,7,2024
"Christina Singh DDS","12347000",24618,397,198.5,6,2024
"Christina Singh DDS","12347000",24221,529,264.5,5,2024
"Christina Singh DDS","12347000",23692,549,274.5,4,2024
"Christina Singh DDS","12347000",23143,344,172,3,2024
"Christina Singh DDS","12347000",22799,505,252.5,2,2024
"Christina Singh DDS","12347000",22294,396,198,1,2024
"Christina Singh DDS","12347000",21898,569,284.5,12,2023
"Christina Singh DDS","12347000",21329,512,256,11,2023
"Christina Singh DDS","12347000",20817,345,172.5,10,2023
"Christina Singh DDS","12347000",20472,351,175.5,9,2023
"Christina Singh DDS","12347000",20121,497,248.5,8,2023
"Christina Singh DDS","12347000",19624,511,255.5,7,2023
"Christina Singh DDS","12347000",19113,303,151.5,6,2023
"Christina Singh DDS","12347000",18810,546,273,5,2023
"Christina Singh DDS","12347000",18264,448,224,4,2023
"Christina Singh DDS","12347000",17816,300,150,3,2023
"Christina Singh DDS","12347000",17516,479,239.5,2,2023
"Christina Singh DDS","12347000",17037,599,299.5,1,2023
"Christina Singh DDS","12347000",16438,443,221.5,12,2022
"Christina Singh DDS","12347000",15995,452,226,11,2022
"Christina Singh DDS","12347000",15543,561,280.5,10,2022
"Christina Singh DDS","12347000",14982,585,292.5,9,2022
"Christina Singh DDS","12347000",14397,347,173.5,8,2022
"Christina Singh DDS","12347000",14050,456,228,7,2022
"Christina Singh DDS","12347000",13594,353,176.5,6,2022
"Christina Singh DDS","12347000",13241,317,158.5,5,2022
"Christina Singh DDS","12347000",12924,532,266,4,2022
"Christina Singh DDS","12347000",12392,458,229,3,2022
"Christina Singh DDS","12347000",11934,307,153.5,2,2022
"Christina Singh DDS","12347000",11627,574,287,1,2022
"Christina Singh DDS","12347000",11053,480,240,12,2021
"Christina Singh DDS","12347000",10573,387,193.5,11,2021
"Christina Singh DDS","12347000",10186,600,300,10,2021
"Christina Singh DDS","12347000",9586,568,284,9,2021
"Christina Singh DDS","12347000",9018,428,214,8,2021
"Christina Singh DDS","12347000",8590,495,247.5,7,2021
"Christina Singh DDS","12347000",8095,440,220,6,2021
"Christina Singh DDS","12347000",7655,590,295,5,2021
"Christina Singh DDS","12347000",7065,518,259,4,2021
"Christina Singh DDS","12347000",6547,346,173,3,2021
"Christina Singh DDS","12347000",6201,504,252,2,2021
"Christina Singh DDS","12347000",5697,591,295.5,1,2021
"Christina Singh DDS","12347000",5106,596,298,12,2020
"Christina Singh DDS","12347000",4510,301,150.5,11,2020
"Christina Singh DDS","12347000",4209,475,237.5,10,2020
"Christina Singh DDS","12347000",3734,413,206.5,9,2020
"Christina Singh DDS","12347000",3321,305,152.5,8,2020
"Christina Singh DDS","12347000",3016,405,202.5,7,2020
"Christina Singh DDS","12347000",2611,496,248,6,2020
"Christina Singh DDS","12347000",2115,438,219,5,2020
"Christina Singh DDS","12347000",1677,491,245.5,4,2020
"Christina Singh DDS","12347000",1186,326,163,3,2020
"Christina Singh DDS","12347000",860,560,280,2,2020
"Christina Singh DDS","12347000",300,300,150,1,2020
"Chloe Miller","12345050",29988,396,198,8,2025
"Chloe Miller","12345050",29592,599,299.5,7,2025
"Chloe Miller","12345050",28993,506,253,6,2025
"Chloe Miller","12345050",28487,447,223.5,5,2025
"Chloe Miller","12345050",28040,578,289,4,2025
"Chloe Miller","12345050",27462,315,157.5,3,2025
"Chloe Miller","12345050",27147,374,187,2,2025
"Chloe Miller","12345050",26773,488,244,1,2025
"Chloe Miller","12345050",26285,538,269,12,2024
"Chloe Miller","12345050",25747,455,227.5,11,2024
"Chloe Miller","12345050",25292,497,248.5,10,2024
"Chloe Miller","12345050",24795,439,219.5,9,2024
"Chloe Miller","12345050",24356,371,185.5,8,2024
"Chloe Miller","12345050",23985,493,246.5,7,2024
"Chloe Miller","12345050",23492,346,173,6,2024
"Chloe Miller","12345050",23146,383,191.5,5,2024
"Chloe Miller","12345050",22763,308,154,4,2024
"Chloe Miller","12345050",22455,429,214.5,3,2024
"Chloe Miller","12345050",22026,488,244,2,2024
"Chloe Miller","12345050",21538,461,230.5,1,2024
"Chloe Miller","12345050",21077,362,181,12,2023
"Chloe Miller","12345050",20715,318,159,11,2023
"Chloe Miller","12345050",20397,404,202,10,2023
"Chloe Miller","12345050",19993,321,160.5,9,2023
"Chloe Miller","12345050",19672,381,190.5,8,2023
"Chloe Miller","12345050",19291,511,255.5,7,2023
"Chloe Miller","12345050",18780,398,199,6,2023
"Chloe Miller","12345050",18382,467,233.5,5,2023
"Chloe Miller","12345050",17915,455,227.5,4,2023
"Chloe Miller","12345050",17460,417,208.5,3,2023
"Chloe Miller","12345050",17043,546,273,2,2023
"Chloe Miller","12345050",16497,595,297.5,1,2023
"Chloe Miller","12345050",15902,325,162.5,12,2022
"Chloe Miller","12345050",15577,453,226.5,11,2022
"Chloe Miller","12345050",15124,512,256,10,2022
"Chloe Miller","12345050",14612,490,245,9,2022
"Chloe Miller","12345050",14122,517,258.5,8,2022
"Chloe Miller","12345050",13605,324,162,7,2022
"Chloe Miller","12345050",13281,521,260.5,6,2022
"Chloe Miller","12345050",12760,467,233.5,5,2022
"Chloe Miller","12345050",12293,443,221.5,4,2022
"Chloe Miller","12345050",11850,439,219.5,3,2022
"Chloe Miller","12345050",11411,391,195.5,2,2022
"Chloe Miller","12345050",11020,475,237.5,1,2022
"Chloe Miller","12345050",10545,563,281.5,12,2021
"Chloe Miller","12345050",9982,452,226,11,2021
"Chloe Miller","12345050",9530,485,242.5,10,2021
"Chloe Miller","12345050",9045,562,281,9,2021
"Chloe Miller","12345050",8483,517,258.5,8,2021
"Chloe Miller","12345050",7966,588,294,7,2021
"Chloe Miller","12345050",7378,518,259,6,2021
"Chloe Miller","12345050",6860,300,150,5,2021
"Chloe Miller","12345050",6560,318,159,4,2021
"Chloe Miller","12345050",6242,316,158,3,2021
"Chloe Miller","12345050",5926,329,164.5,2,2021
"Chloe Miller","12345050",5597,459,229.5,1,2021
"Chloe Miller","12345050",5138,352,176,12,2020
"Chloe Miller","12345050",4786,429,214.5,11,2020
"Chloe Miller","12345050",4357,347,173.5,10,2020
"Chloe Miller","12345050",4010,358,179,9,2020
"Chloe Miller","12345050",3652,458,229,8,2020
"Chloe Miller","12345050",3194,413,206.5,7,2020
"Chloe Miller","12345050",2781,399,199.5,6,2020
"Chloe Miller","12345050",2382,562,281,5,2020
"Chloe Miller","12345050",1820,425,212.5,4,2020
"Chloe Miller","12345050",1395,563,281.5,3,2020
"Chloe Miller","12345050",832,532,266,2,2020
"Chloe Miller","12345050",300,300,150,1,2020
"Charles Barnes","12345049",30616,470,235,8,2025
"Charles Barnes","12345049",30146,524,262,7,2025
"Charles Barnes","12345049",29622,320,160,6,2025
"Charles Barnes","12345049",29302,489,244.5,5,2025
"Charles Barnes","12345049",28813,448,224,4,2025
"Charles Barnes","12345049",28365,566,283,3,2025
"Charles Barnes","12345049",27799,536,268,2,2025
"Charles Barnes","12345049",27263,563,281.5,1,2025
"Charles Barnes","12345049",26700,363,181.5,12,2024
"Charles Barnes","12345049",26337,331,165.5,11,2024
"Charles Barnes","12345049",26006,590,295,10,2024
"Charles Barnes","12345049",25416,484,242,9,2024
"Charles Barnes","12345049",24932,513,256.5,8,2024
"Charles Barnes","12345049",24419,428,214,7,2024
"Charles Barnes","12345049",23991,578,289,6,2024
"Charles Barnes","12345049",23413,481,240.5,5,2024
"Charles Barnes","12345049",22932,387,193.5,4,2024
"Charles Barnes","12345049",22545,384,192,3,2024
"Charles Barnes","12345049",22161,380,190,2,2024
"Charles Barnes","12345049",21781,374,187,1,2024
"Charles Barnes","12345049",21407,380,190,12,2023
"Charles Barnes","12345049",21027,529,264.5,11,2023
"Charles Barnes","12345049",20498,390,195,10,2023
"Charles Barnes","12345049",20108,587,293.5,9,2023
"Charles Barnes","12345049",19521,586,293,8,2023
"Charles Barnes","12345049",18935,529,264.5,7,2023
"Charles Barnes","12345049",18406,347,173.5,6,2023
"Charles Barnes","12345049",18059,571,285.5,5,2023
"Charles Barnes","12345049",17488,343,171.5,4,2023
"Charles Barnes","12345049",17145,421,210.5,3,2023
"Charles Barnes","12345049",16724,593,296.5,2,2023
"Charles Barnes","12345049",16131,452,226,1,2023
"Charles Barnes","12345049",15679,494,247,12,2022
"Charles Barnes","12345049",15185,549,274.5,11,2022
"Charles Barnes","12345049",14636,396,198,10,2022
"Charles Barnes","12345049",14240,367,183.5,9,2022
"Charles Barnes","12345049",13873,321,160.5,8,2022
"Charles Barnes","12345049",13552,531,265.5,7,2022
"Charles Barnes","12345049",13021,393,196.5,6,2022
"Charles Barnes","12345049",12628,506,253,5,2022
"Charles Barnes","12345049",12122,350,175,4,2022
"Charles Barnes","12345049",11772,417,208.5,3,2022
"Charles Barnes","12345049",11355,309,154.5,2,2022
"Charles Barnes","12345049",11046,511,255.5,1,2022
"Charles Barnes","12345049",10535,495,247.5,12,2021
"Charles Barnes","12345049",10040,417,208.5,11,2021
"Charles Barnes","12345049",9623,522,261,10,2021
"Charles Barnes","12345049",9101,398,199,9,2021
"Charles Barnes","12345049",8703,302,151,8,2021
"Charles Barnes","12345049",8401,332,166,7,2021
"Charles Barnes","12345049",8069,542,271,6,2021
"Charles Barnes","12345049",7527,337,168.5,5,2021
"Charles Barnes","12345049",7190,596,298,4,2021
"Charles Barnes","12345049",6594,445,222.5,3,2021
"Charles Barnes","12345049",6149,584,292,2,2021
"Charles Barnes","12345049",5565,462,231,1,2021
"Charles Barnes","12345049",5103,502,251,12,2020
"Charles Barnes","12345049",4601,554,277,11,2020
"Charles Barnes","12345049",4047,404,202,10,2020
"Charles Barnes","12345049",3643,325,162.5,9,2020
"Charles Barnes","12345049",3318,344,172,8,2020
"Charles Barnes","12345049",2974,553,276.5,7,2020
"Charles Barnes","12345049",2421,315,157.5,6,2020
"Charles Barnes","12345049",2106,327,163.5,5,2020
"Charles Barnes","12345049",1779,487,243.5,4,2020
"Charles Barnes","12345049",1292,575,287.5,3,2020
"Charles Barnes","12345049",717,417,208.5,2,2020
"Charles Barnes","12345049",300,300,150,1,2020
"Chad Palmer","12345048",29913,560,280,8,2025
"Chad Palmer","12345048",29353,412,206,7,2025
"Chad Palmer","12345048",28941,431,215.5,6,2025
"Chad Palmer","12345048",28510,531,265.5,5,2025
"Chad Palmer","12345048",27979,358,179,4,2025
"Chad Palmer","12345048",27621,316,158,3,2025
"Chad Palmer","12345048",27305,575,287.5,2,2025
"Chad Palmer","12345048",26730,372,186,1,2025
"Chad Palmer","12345048",26358,592,296,12,2024
"Chad Palmer","12345048",25766,308,154,11,2024
"Chad Palmer","12345048",25458,439,219.5,10,2024
"Chad Palmer","12345048",25019,582,291,9,2024
"Chad Palmer","12345048",24437,368,184,8,2024
"Chad Palmer","12345048",24069,436,218,7,2024
"Chad Palmer","12345048",23633,582,291,6,2024
"Chad Palmer","12345048",23051,345,172.5,5,2024
"Chad Palmer","12345048",22706,379,189.5,4,2024
"Chad Palmer","12345048",22327,459,229.5,3,2024
"Chad Palmer","12345048",21868,475,237.5,2,2024
"Chad Palmer","12345048",21393,313,156.5,1,2024
"Chad Palmer","12345048",21080,390,195,12,2023
"Chad Palmer","12345048",20690,519,259.5,11,2023
"Chad Palmer","12345048",20171,366,183,10,2023
"Chad Palmer","12345048",19805,373,186.5,9,2023
"Chad Palmer","12345048",19432,383,191.5,8,2023
"Chad Palmer","12345048",19049,493,246.5,7,2023
"Chad Palmer","12345048",18556,569,284.5,6,2023
"Chad Palmer","12345048",17987,480,240,5,2023
"Chad Palmer","12345048",17507,346,173,4,2023
"Chad Palmer","12345048",17161,458,229,3,2023
"Chad Palmer","12345048",16703,402,201,2,2023
"Chad Palmer","12345048",16301,422,211,1,2023
"Chad Palmer","12345048",15879,546,273,12,2022
"Chad Palmer","12345048",15333,553,276.5,11,2022
"Chad Palmer","12345048",14780,352,176,10,2022
"Chad Palmer","12345048",14428,487,243.5,9,2022
"Chad Palmer","12345048",13941,357,178.5,8,2022
"Chad Palmer","12345048",13584,371,185.5,7,2022
"Chad Palmer","12345048",13213,344,172,6,2022
"Chad Palmer","12345048",12869,596,298,5,2022
"Chad Palmer","12345048",12273,493,246.5,4,2022
"Chad Palmer","12345048",11780,527,263.5,3,2022
"Chad Palmer","12345048",11253,528,264,2,2022
"Chad Palmer","12345048",10725,412,206,1,2022
"Chad Palmer","12345048",10313,315,157.5,12,2021
"Chad Palmer","12345048",9998,474,237,11,2021
"Chad Palmer","12345048",9524,305,152.5,10,2021
"Chad Palmer","12345048",9219,538,269,9,2021
"Chad Palmer","12345048",8681,421,210.5,8,2021
"Chad Palmer","12345048",8260,554,277,7,2021
"Chad Palmer","12345048",7706,333,166.5,6,2021
"Chad Palmer","12345048",7373,532,266,5,2021
"Chad Palmer","12345048",6841,313,156.5,4,2021
"Chad Palmer","12345048",6528,384,192,3,2021
"Chad Palmer","12345048",6144,331,165.5,2,2021
"Chad Palmer","12345048",5813,564,282,1,2021
"Chad Palmer","12345048",5249,509,254.5,12,2020
"Chad Palmer","12345048",4740,539,269.5,11,2020
"Chad Palmer","12345048",4201,308,154,10,2020
"Chad Palmer","12345048",3893,362,181,9,2020
"Chad Palmer","12345048",3531,469,234.5,8,2020
"Chad Palmer","12345048",3062,572,286,7,2020
"Chad Palmer","12345048",2490,351,175.5,6,2020
"Chad Palmer","12345048",2139,508,254,5,2020
"Chad Palmer","12345048",1631,318,159,4,2020
"Chad Palmer","12345048",1313,457,228.5,3,2020
